/ershoufang/baima/,白马,75,62412
/ershoufang/dongguantushuguan/,东莞图书馆,32,29415
/ershoufang/dongguanxingzhengzhongxinqu/,东莞行政中心区,57,3495
/ershoufang/dongtai/,东泰,369,18327
/ershoufang/hongfulukou/,鸿福路口,83,1864
/ershoufang/hongyuanbei/,宏远北,143,8435
/ershoufang/hongyuannan/,宏远南,79,25214
/ershoufang/nanchengchezhan/,南城车站,368,9343
/ershoufang/sanyuanli1/,三元里,91,28153
/ershoufang/shenglilu/,胜利路,10,94091
/ershoufang/shizhu2/,石竹,183,52994
/ershoufang/shuilianshan/,水濂山,169,15424
/ershoufang/xiaba/,下坝,27,661590
/ershoufang/xiping/,西平,402,3609
/ershoufang/yunhedong/,运河东,183,2178
